sample_id,drug_name,category,form,manufacturer,batch_number,expiry_date,price,distribution_channel,manufacturing_country,active_ingredient_pct,impurity_level,dissolution_rate,ph_level,spectral_diff,barcode_valid,hologram_quality,print_quality,package_seal_quality,label_text_errors,weight_variation_pct,is_fake
MED004752,Hydropril,Antibiotic,Injection,Novartis,D49481,12/2028,124.15,Official Pharmacy,Japan,93.66623157060286,0.6009644921499768,99.06816195410198,6.235586612267075,3.1768772906987164,True,7.6,9.1,9.6,0.0,0.8706439526773133,False
MED004753,Eryolol,Cardiovascular,Gel,Novartis,F362805,06/2030,114.7,Hospital Pharmacy,Japan,105.52867959123857,0.3630032944792899,87.82156555528331,6.1335994499395845,4.384710566178354,True,8.7,8.5,8.4,0.0,0.4629990256078676,False
MED004754,Azaolol,Antibiotic,Tablet,Pfizer,495782,02/2028,29.82,Hospital Pharmacy,Germany,95.80431061461525,0.3695945703006077,91.24672432888052,7.501745922723379,0.2426738516820306,False,10.0,9.1,8.6,0.0,0.14346013868606905,False
MED004755,Zoldipine,Hormone,Cream,Sanofi,50001352,01/2028,46.83,Hospital Pharmacy,UK,94.94986279303288,0.8477367620167031,89.71338049665374,7.089727946194829,2.560666700308192,True,7.4,9.1,8.9,0.0,0.5926003201176414,False
MED004756,Hydrocillin,Hormone,Capsule,Amgen,334415,09/2032,105.6,Online Pharmacy (Verified),China,92.28631154568707,0.494058352060469,90.14073580200736,7.632997300612481,0.0,True,8.6,8.5,10.0,0.0,0.43956080993340585,False
MED004757,Azaprazole 36,Hormone,Ointment,Sanofi,A66506,01/2026,123.7,Official Pharmacy,Germany,102.87678957118524,0.6826596847343118,98.89553531366785,7.760220830368771,4.452166449634587,True,8.3,9.2,7.6,1.0,0.1379325092802431,False
MED004758,Loratidine 69®,Antidiabetic,Syrup,Eli Lilly,E2107769,04/2026,81.41,Hospital Pharmacy,USA,114.46034688323799,0.6425249659187534,83.89304628793604,6.997533162789131,0.0,True,8.8,8.6,9.1,0.0,0.15365337914956684,False
MED004759,Paradipine,Cardiovascular,Gel,Amgen,0241659,06/2025,123.15,Online Pharmacy (Verified),China,103.65043987202124,1.1258091775438712,91.20552849919196,7.4197770369108,0.27211804024130437,True,7.6,8.6,8.4,0.0,1.5565306623236694,False
MED004760,Sulfformin®,Painkiller,Syrup,Merck,C458887,02/2026,64.73,Hospital Pharmacy,India,92.50546381319107,0.31695272794059914,90.1044674414734,7.593615636818559,1.0217126364139486,True,8.9,9.2,7.9,0.0,1.1886024977970318,False
MED004761,Ocwjwvni 19,Antipsychotic,Ointment,Roche,3634868,08/2026,64.62,Online Pharmacy (Verified),China,96.97681051607924,0.578029421587933,83.07132669688465,6.766580266475748,4.415184015676781,True,8.8,9.5,8.5,0.0,1.0839821290170695,False
MED004762,Ljshjkt,Antipsychotic,Tablet,Boehringer Ingelheim,221292258,08/2028,135.03,Unknown Source,China,89.49834061984714,0.2002875317048371,92.31059091843112,7.272749800288153,2.9212964329800504,True,9.3,9.0,9.0,0.0,0.5043021734106612,False
MED004763,Qowzccc,Antihistamine,Syrup,Pfizer,66038361,07/2026,38.08,Street Vendor,Japan,106.35256689627772,0.4320973716086612,80.64956751363808,8.045533673799177,1.1156311595843746,True,8.9,8.1,9.0,0.0,0.6010658226009268,False
MED004764,Neovastatin,Antiviral,Ointment,Sanofi,1222498,11/2027,9.85,Online Pharmacy (Unverified),USA,57.70802600059544,1.9014560804067973,88.35382965641993,5.054736195511304,18.61237118004616,False,1.0,3.2,8.5,2.0,6.66244817042328,True
MED004765,Vzybylsc®,Painkiller,Ointment,Boehringer Ingelheim,F45781,12/2028,109.4,Official Pharmacy,India,97.26433546198909,0.5883706178695874,93.39845660628758,5.963937423476534,2.661892808952495,True,9.4,8.2,8.6,0.0,1.255987191819086,False
MED004766,Methstatin,Antibiotic,Syrup,Sanofi,H63864,01/2026,66.72,Online Pharmacy (Unverified),China,101.46988816105613,0.7020955869397028,88.63005723288626,6.42181653899059,2.311133861061726,True,8.9,10.0,9.4,0.0,0.40322683851949914,False
MED004767,Neodronate 56®,Antiviral,Capsule,Merck,Q860334,04/2024,35.5,Hospital Pharmacy,USA,100.12104131099312,0.17081584445542858,90.49213705438471,6.995720586205661,2.4160415709698575,True,9.5,8.8,7.8,1.0,-0.0945165273906845,False
MED004768,Erystatin®,Antihistamine,Tablet,GlaxoSmithKline,3251854,11/2026,72.25,Unknown Source,UK,104.96347984863334,0.6713054365917733,91.86885323399864,6.9443071446952604,0.5805920012584056,True,9.3,8.5,8.6,0.0,0.014672743466536242,False
MED004769,Fewykt,Antihistamine,Capsule,Merck,529649088,03/2030,155.45,Online Pharmacy (Verified),Switzerland,99.91727974911167,0.20506666405598234,81.35679474559127,5.470985859338454,0.32942444047659936,True,9.0,10.0,9.6,0.0,0.7318772333187956,False
MED004770,Ngvzngin,Hormone,Capsule,GlaxoSmithKline,M716729,12/2028,46.86,Official Pharmacy,UK,104.63890283241797,0.3799027564371002,92.91021395181644,6.81713269904205,4.620761195519087,True,9.1,10.0,9.4,0.0,1.4686480488115887,False
MED004771,Methformin,Antidiabetic,Injection,Amgen,H13523,12/2027,162.58,Hospital Pharmacy,USA,100.86955985798019,0.6189543114767575,92.41580726273442,6.497535515823423,4.312586645023331,True,8.8,9.9,10.0,0.0,1.5914529222853944,False
MED004772,Flfocw®,Antihistamine,Tablet,Amgen,966634383,04/2028,115.18,Hospital Pharmacy,Switzerland,95.99421365962398,0.01891188731227411,88.92227166171814,7.607265234618247,0.461905648962448,True,7.8,9.0,9.5,1.0,1.0745458523449116,False
MED004773,Neooxacin,Antipsychotic,Gel,Bristol-Myers Squibb,510967983,12/2028,74.32,Official Pharmacy,Japan,101.7333921401843,0.3824172990030969,93.66978751258121,7.525097499939602,2.028321634448212,True,8.6,8.8,8.1,0.0,0.7171377024891722,False
MED004774,Glidronate 29,Cardiovascular,Capsule,Merck,P279427,09/2027,70.58,Online Pharmacy (Unverified),USA,58.34630195975973,2.8756453379563895,100.0,7.361182131567777,27.252918405115796,True,2.1,7.9,6.2,1.0,4.972959385762461,False
MED004775,Rhzjbc 9®,Hormone,Cream,Bayer,G35557,07/2028,92.95,Hospital Pharmacy,Japan,100.9698289717995,0.6076227204556073,98.31840285146055,7.188901997072439,4.2008862689610424,True,8.0,8.8,9.7,0.0,1.3104764016421955,False
MED004776,Paratidine,Cardiovascular,Syrup,Pfizer,399346004,07/2028,41.42,Official Pharmacy,USA,98.51045362191003,0.4515879429902434,98.45513965608406,7.717787245236759,4.202715238473665,True,9.0,8.7,8.7,1.0,0.6134415735545822,False
MED004777,Unrehu®,Antidiabetic,Tablet,Eli Lilly,S6311310,01/2027,129.96,Online Pharmacy (Verified),Germany,97.45048921204832,0.4511042358385557,99.31742329295855,7.605318957591861,3.0869212308507024,True,6.2,9.4,10.0,0.0,0.9181104710324429,False
MED004778,Ezzefpbe®,Antihistamine,Injection,Eli Lilly,8136697,11/2028,45.13,Hospital Pharmacy,Nigeria,96.17154198033114,0.626372282567305,69.3580901664278,6.389398405015723,14.6072027095975,False,1.9,5.4,6.5,3.0,13.780432010807225,True
MED004779,Choafqpma,Antibiotic,Capsule,Roche,D3500199,10/2027,57.64,Official Pharmacy,India,109.49255199681434,0.7892589045884915,82.5985554770823,8.0165177635368,5.260520054495864,True,8.2,9.7,9.9,1.0,2.0700495842366973,False
MED004780,Zolvastatin 98,Painkiller,Cream,AstraZeneca,M85470,08/2026,72.86,Official Pharmacy,Switzerland,109.36883549437114,0.198115818483306,88.96047320127984,7.306560917835857,3.3712731087590724,True,7.3,6.9,8.0,0.0,0.1509864203202516,False
MED004781,Erypril,Hormone,Syrup,Boehringer Ingelheim,H88792,03/2028,110.33,Official Pharmacy,UK,95.89101937093506,0.16810249410703548,90.57462705175885,7.095240323254055,5.774800536584472,True,8.5,8.3,9.2,1.0,0.2145992884820518,False
MED004782,Erycillin®,Antipsychotic,Syrup,Johnson & Johnson,U199938,02/2028,72.3,Online Pharmacy (Unverified),Switzerland,41.59266835201207,2.9214409876734755,86.32331136690145,8.248163735424686,20.545459971966206,True,2.7,4.9,3.8,4.0,2.7032416420414136,True
MED004783,Eryvastatin,Antiviral,Gel,Amgen,R79165,03/2027,35.52,Unknown Source,India,93.03348729232926,0.19094175275811148,89.72268072541023,7.393371278164391,2.256662368949278,True,7.6,8.5,8.8,0.0,-0.026471607012990894,False
MED004784,Methdipine,Antidiabetic,Cream,Boehringer Ingelheim,Y9801601,01/2024,150.0,Hospital Pharmacy,USA,101.29737672612589,0.772508505989818,94.91310265316392,6.500601475896335,1.6081371625039302,True,10.0,7.6,8.8,0.0,0.7779046313611162,False
MED004785,Bxlexnged,Hormone,Tablet,Sanofi,B693374,06/2030,26.01,Online Pharmacy (Verified),Germany,78.54725476696916,1.3102236102646887,21.02581473914622,4.89229370646813,13.727478937122799,False,6.1,7.0,5.8,2.0,-4.822327939357864,True
MED004786,Hydrozole®,Antihistamine,Syrup,Takeda,B9238994,04/2027,78.86,Direct from Distributor,Unknown,101.89421019950868,0.36062431725539174,83.36498361821054,7.299643464560493,1.3409283530450007,True,7.3,9.2,10.0,0.0,0.9031358097495981,False
MED004787,Azaolol®,Antibiotic,Syrup,Takeda,P211556,10/2027,91.23,Official Pharmacy,USA,103.49853880500291,0.8220943449794487,85.27793889935565,6.685922500570358,0.7755849920523312,True,8.1,8.1,9.1,0.0,0.27776062932319345,False
MED004788,Guanbkerl,Hormone,Syrup,Abbott,66742137,05/2027,121.59,Official Pharmacy,USA,98.32848402834495,0.7190196094151221,88.04485593401049,7.332074571640654,0.6159327084396542,True,10.0,9.9,9.7,0.0,0.7594753077102525,False
MED004789,Gbqkem 36,Antibiotic,Ointment,Johnson & Johnson,A4517666,04/2028,28.56,Online Pharmacy (Verified),Japan,110.74209663373598,0.7190854272583458,90.82458971628833,6.769471012152951,0.0,True,9.7,8.9,9.5,0.0,0.7443492619678913,False
MED004790,Isodipine®,Antiviral,Capsule,Bristol-Myers Squibb,H2111572,12/2026,127.17,Online Pharmacy (Unverified),Germany,108.31391481458,0.30805126587139053,90.1653804910407,5.884641884256039,5.303596987652112,True,9.6,9.1,8.9,0.0,0.9734347654734098,False
MED004791,Zntgbvr 7,Hormone,Capsule,Amgen,J0678454,01/2026,64.73,Online Pharmacy (Verified),UK,108.08955699004966,0.32261520007399747,91.39389277589733,7.613946446106109,1.1928342772439948,True,6.9,9.6,9.2,2.0,0.23009235837394482,False
MED004792,Ceftidine®,Antidiabetic,Syrup,Takeda,63531134,09/2026,34.73,Street Vendor,Nigeria,93.82826568176773,1.2793645692376077,92.71530572563634,6.607560433107517,4.400910568058853,True,8.3,9.2,7.9,0.0,0.49140550283762197,False
MED004793,Hydrovastatin 88,Painkiller,Injection,Abbott,735346,01/2028,82.1,Hospital Pharmacy,USA,89.21432554654687,0.882672359448404,94.02053447557599,6.433795894116989,1.5598338186493907,True,7.5,9.1,8.7,0.0,0.6762650984210818,False
MED004794,Sulfoxacin,Antipsychotic,Ointment,Sanofi,H99763,12/2028,34.25,Online Pharmacy (Verified),Japan,94.87687643613982,1.0055108963969026,93.04637715541126,7.3663167388079005,1.4947399580046818,True,8.9,8.7,8.9,0.0,0.2342260088976288,False
MED004795,Tmsqrzgn,Painkiller,Syrup,Pfizer,J220148,04/2024,62.65,Unknown Source,China,102.62813244213648,0.0,88.79919129500064,7.231637827861235,0.9531385898723608,True,9.2,8.8,8.9,0.0,0.1531467354663419,False
MED004796,Benzoxacin,Antidiabetic,Tablet,Amgen,2341768,12/2026,62.05,Direct from Distributor,USA,102.79500343624812,6.050425514454419,49.50448958716724,4.542979948858796,10.417285373023997,False,1.0,2.1,5.2,1.0,5.464569383721338,True
MED004797,Neooxacin,Cardiovascular,Gel,Bayer,Y8942585,06/2026,21.99,Official Pharmacy,India,103.64621952317385,0.4742656476547178,88.23363363652523,7.611685299322305,0.7908343756725349,True,9.7,8.4,8.9,0.0,0.9761845919097476,False
MED004798,Qmvniit,Antipsychotic,Gel,GlaxoSmithKline,21477024,02/2028,125.44,Hospital Pharmacy,Japan,97.85545991644335,0.7902398459332958,87.53429129234746,7.08889316992068,0.3601581257403801,True,8.6,9.7,8.5,0.0,0.26123902268698557,False
MED004799,Sulfstatin,Antihistamine,Ointment,Eli Lilly,X19445,01/2026,84.95,Online Pharmacy (Unverified),India,101.57274149484527,0.8121000708328112,97.2550560454321,7.029596347997908,2.508368875512147,True,7.9,9.4,8.8,0.0,0.7150039170574632,False
MED004800,Glidipine 33®,Painkiller,Injection,Novartis,K07589,09/2028,152.83,Official Pharmacy,UK,106.70437598967546,0.813960288060315,83.81888439612712,6.820286759934621,1.58896884855328,True,7.8,10.0,8.0,0.0,-0.34695184380318,False
MED004801,Oxyolol,Cardiovascular,Tablet,Pfizer,279223256,02/2024,68.21,Direct from Distributor,Japan,106.71221575315334,0.7037719843888208,92.84290186167385,6.956921684340901,5.5352787413504,True,8.5,9.4,10.0,0.0,0.7386281396137739,False
MED004802,Sulfolol®,Antidiabetic,Cream,Merck,C69825,06/2028,137.9,Hospital Pharmacy,Japan,93.03914760191168,0.6271128336180862,89.12326827719144,7.035066284768258,1.7530019136477597,True,8.9,9.1,8.1,0.0,0.5592079639551073,False
MED004803,Neoprazole 72,Antihistamine,Cream,Boehringer Ingelheim,J067436,06/2028,93.09,Official Pharmacy,USA,98.73073405103382,0.6600802345866387,100.0,6.611870066174267,0.7776373875079725,True,9.2,9.2,8.7,0.0,0.21590327982860674,False
MED004804,Oxyformin,Antibiotic,Capsule,Abbott,182020965,12/2026,24.15,Hospital Pharmacy,Japan,93.7818879724328,0.7407869470200596,84.4461040263438,6.865800703151299,3.59248201556147,True,8.8,8.4,9.4,0.0,1.242205132304154,False
MED004805,Ketopril,Antidiabetic,Ointment,Eli Lilly,3523541,01/2026,92.59,Hospital Pharmacy,China,84.04718507072619,0.4145304179752261,84.3700821841643,6.99637741340594,1.7853331852638257,True,7.3,10.0,9.9,0.0,0.6199535549875763,False
MED004806,Isopril,Antibiotic,Capsule,Sanofi,N746513,11/2034,72.75,Hospital Pharmacy,China,101.24331896041936,0.8864861449564879,99.5365481756424,6.71796942513715,3.581250410814267,True,8.6,8.9,9.9,0.0,0.23824763345188704,False
MED004807,Fjqwjuj®,Hormone,Capsule,Roche,R60392,01/2027,57.37,Hospital Pharmacy,India,76.05002702229291,2.919935531121233,43.536428302450936,7.003228223976673,20.529586446356543,True,4.2,4.1,6.9,2.0,3.692192113252289,True
MED004808,Dtxrezh,Antidiabetic,Ointment,Amgen,W31671,03/2027,107.85,Direct from Distributor,China,90.77937826460769,0.7914668394407132,86.36450494353406,7.29120509155756,1.661020611290527,True,8.9,7.3,9.1,0.0,0.299358760761117,False
MED004809,Benztidine,Antipsychotic,Gel,Amgen,8973340,08/2034,150.35,Hospital Pharmacy,UK,93.97372732671407,0.49841333436443536,91.19255993671027,7.1135951609979795,2.0989671838546893,True,6.1,7.9,8.3,0.0,0.1379441584275275,False
MED004810,Tamvastatin®,Cardiovascular,Cream,Eli Lilly,D33087,08/2028,97.44,Unknown Source,Germany,90.70619071659982,0.5404362946998851,79.60833709970123,6.453722277279207,0.0,True,8.7,8.9,10.0,0.0,0.3095288335764211,False
MED004811,Oxysartan,Antihistamine,Ointment,Merck,646196,05/2034,120.76,Online Pharmacy (Verified),India,75.93361134496122,0.6064172825936747,92.786543330026,6.848453832908693,5.7352096634467316,True,4.4,8.1,7.4,2.0,3.75076580344973,True
MED004812,Wfzmfoph,Cardiovascular,Tablet,Novartis,614195,08/2033,81.84,Direct from Distributor,India,105.10281122801095,0.44014561215251824,90.12665178688526,6.563267019028346,1.0427498009761325,True,8.5,7.8,8.9,1.0,0.2853194729055474,False
MED004813,Qzcoqxsld,Antihistamine,Injection,Novartis,42315778,02/2024,137.66,Official Pharmacy,USA,102.82387061522248,0.23263788274003688,88.05260572535538,7.264175071328135,1.858778938409583,True,9.2,8.2,8.0,0.0,0.034595202312990236,False
MED004814,Fluolol,Antipsychotic,Capsule,Novartis,5193285,12/2028,39.31,Hospital Pharmacy,Japan,112.70747663207611,0.6304510152642376,91.44476526557507,7.072619940043327,1.5597369896399105,True,7.7,9.6,9.0,0.0,0.3924197116026293,False
MED004815,Hydrostatin,Antidiabetic,Gel,Eli Lilly,F08246,06/2025,27.14,Online Pharmacy (Verified),Mexico,105.93008743998872,0.9794606695600484,88.153494744959,6.916401966935927,2.4554542840014264,True,8.4,9.7,8.8,0.0,0.45198184928746316,False
MED004816,Sulfstatin 36®,Antibiotic,Cream,Boehringer Ingelheim,50541540,07/2027,92.55,Official Pharmacy,Unknown,96.94331760902125,0.326098154283032,88.1691259171939,6.931104577126348,2.0660937211400077,True,8.2,9.5,8.4,0.0,0.0726347920186784,False
MED004817,Ioncnupw®,Antidiabetic,Capsule,Pfizer,568155074,12/2026,91.38,Hospital Pharmacy,Japan,104.37757119760806,0.7827775672102195,97.38269690415194,7.721990904997658,2.337764910709759,True,8.6,9.6,9.1,0.0,1.2293983580249965,False
MED004818,Azastatin®,Antibiotic,Gel,Eli Lilly,V9700737,07/2026,134.96,Direct from Distributor,India,99.95176726492068,0.8322024601853106,95.1465593435965,6.8336135586915745,2.8425720397996064,True,7.6,9.5,7.5,0.0,0.1999783612968844,False
MED004819,Cefprazole,Cardiovascular,Syrup,Takeda,N3461228,08/2027,48.63,Official Pharmacy,USA,100.71042476952779,0.6321933678587166,90.97665107356347,7.745636513186734,1.559589624884455,True,9.3,9.6,7.9,0.0,0.553657909525583,False
MED004820,Tamoxacin®,Antiviral,Injection,Eli Lilly,7085346,12/2026,30.47,Online Pharmacy (Verified),Germany,96.3692660876271,0.3361259917661338,96.64896910295388,6.377740471165564,1.6524555383068529,True,7.0,9.3,9.0,0.0,1.2970619523432858,False
MED004821,Flawxksv,Painkiller,Tablet,GlaxoSmithKline,H62119,07/2026,30.98,Unknown Source,India,95.1027106208186,1.7059939735763858,94.61656471544472,5.633062986605042,12.214815224978455,False,3.9,6.0,5.2,3.0,2.0452411650375257,True
MED004822,Eryolol,Cardiovascular,Capsule,GlaxoSmithKline,X9022100,03/2027,97.53,Hospital Pharmacy,India,103.4163198270667,0.590640707961472,95.59184261169746,7.097781360091867,0.5008024533371671,True,8.9,9.5,8.6,1.0,0.4355081837001294,False
MED004823,Isovastatin,Antidiabetic,Syrup,Bristol-Myers Squibb,582658886,10/2028,30.91,Hospital Pharmacy,India,97.86737458621421,0.16422573489625597,95.02044030949037,7.718560117300364,4.588559444822058,True,10.0,10.0,8.9,1.0,-0.002523742300693521,False
MED004824,Tamprazole,Antidiabetic,Syrup,Boehringer Ingelheim,G11695,11/2026,78.76,Online Pharmacy (Verified),India,97.56271741148734,0.2230984591166325,98.83559878875882,6.693044522186864,0.0,True,8.3,8.8,10.0,1.0,0.5229965221847199,False
MED004825,Methtidine,Antibiotic,Gel,Roche,617961,09/2026,102.94,Hospital Pharmacy,Japan,99.33855625100709,0.7208062088529936,90.2972937027276,6.664884148610412,3.9981748986890957,True,9.7,10.0,9.1,0.0,0.8430005300908718,False
MED004826,Azadipine®,Painkiller,Injection,Roche,470875707,11/2027,124.9,Official Pharmacy,Mexico,103.26854791122716,0.6307593485680782,93.89257500198696,6.519275999341875,1.7239490443216594,True,8.1,8.7,7.9,0.0,-0.11981894173515939,False
MED004827,Glivastatin®,Antihistamine,Cream,Sanofi,392298797,09/2026,104.93,Official Pharmacy,Switzerland,94.0160965404482,0.13268042376259337,93.48586709174128,6.730080481626116,5.020815855782391,True,10.0,8.6,9.6,1.0,0.26687722515022116,False
MED004828,Fluvastatin 65,Cardiovascular,Cream,Eli Lilly,77957162,09/2026,53.71,Online Pharmacy (Verified),Brazil,76.35992689692486,2.197769606492459,90.35328673428879,6.435712104165595,0.0,False,4.2,6.8,8.8,1.0,2.793079450533161,True
MED004829,Amsartan,Antipsychotic,Capsule,Takeda,42011616,02/2027,28.67,Online Pharmacy (Verified),USA,101.79005138272767,0.024996567002674552,86.81803595953039,7.41488782619551,4.339562953885039,True,8.3,9.2,8.9,0.0,0.4789705563727676,False
MED004830,Ketocillin®,Painkiller,Capsule,AstraZeneca,661968753,02/2028,47.13,Hospital Pharmacy,China,93.1711268252839,0.9496167558661857,91.76924116803423,6.717147643684433,4.699546017390188,True,8.6,8.7,10.0,0.0,0.5648083285391108,False
MED004831,Iwjiwr,Hormone,Cream,Merck,C4286296,04/2024,33.79,Unknown Source,Switzerland,97.395128480656,0.5623568773712361,92.4725067164656,7.825848700698229,0.45643569176648513,True,8.6,7.3,9.1,1.0,0.11911468856584423,False
MED004832,Isoolol®,Painkiller,Tablet,Takeda,A9750035,11/2028,25.27,Online Pharmacy (Verified),India,97.16383511149617,0.37992944082528424,93.09513376740004,7.413786619222004,0.34122246809809775,True,7.3,8.3,9.5,0.0,-0.21934950234995787,False
MED004833,Erypril®,Cardiovascular,Tablet,Amgen,B563441,07/2028,167.53,Official Pharmacy,USA,104.03543650486144,0.3559319373079085,83.68556174998336,7.461345147372358,3.141028676569482,True,9.1,8.5,9.5,0.0,0.20964472445498122,False
MED004834,Tammycin,Antibiotic,Syrup,Sanofi,W443936,07/2028,34.43,Hospital Pharmacy,USA,101.91319415999416,0.6743397491885018,81.24961057957191,7.203586022736225,1.608913172221309,True,8.4,8.7,8.8,1.0,0.5835739325691409,False
MED004835,Hydrosartan,Antihistamine,Injection,Eli Lilly,Q91112,04/2027,117.52,Online Pharmacy (Unverified),USA,104.69753943631409,0.5455147660750206,90.91997040149919,6.548293038522765,3.142598318446327,True,8.3,7.6,8.0,0.0,1.007122574713943,False
MED004836,Loradronate,Antibiotic,Tablet,Bayer,G5112781,01/2024,55.64,Online Pharmacy (Verified),Japan,104.68558571013767,0.5304574588972891,90.09998974992165,7.1219069291040915,2.142843391614912,True,6.5,8.4,10.0,0.0,-0.48466719162834715,False
MED004837,Parastatin 16®,Antipsychotic,Capsule,Johnson & Johnson,S3562242,06/2025,109.16,Official Pharmacy,Japan,110.77973153360064,0.0,93.45698343951062,7.5751955230830825,0.7955616676533324,True,10.0,8.5,9.5,0.0,0.4333206468335418,False
MED004838,Hzhkuhzu,Antibiotic,Gel,AstraZeneca,T662724,11/2030,42.64,Online Pharmacy (Verified),Switzerland,91.83615756636718,0.9833018576028312,92.49931029057073,7.420852455048085,3.246959240269664,True,10.0,8.4,9.3,0.0,1.323747383010339,False
MED004839,Tamstatin 96®,Antiviral,Tablet,Bristol-Myers Squibb,K143334,01/2026,55.64,Hospital Pharmacy,Japan,96.91503926382516,0.9093328102183418,90.14242188232195,6.643683499200095,0.8084461645242285,True,5.9,8.7,8.5,0.0,1.8727225239389402,False
MED004840,Neoprazole®,Painkiller,Injection,Abbott,V8747619,08/2027,133.74,Hospital Pharmacy,Switzerland,92.87115179194758,0.5690020590204773,82.72348232891477,6.849208319714613,2.201043713020772,True,8.6,9.7,8.2,0.0,-0.5986664452389174,False
MED004841,Zoltidine 24®,Antiviral,Capsule,Boehringer Ingelheim,Z11980,05/2028,120.08,Online Pharmacy (Verified),China,102.43416070975974,0.8331499288235396,87.14116334885782,6.247694507156422,0.0,True,8.7,9.7,8.8,0.0,0.7565678529070843,False
MED004842,Zqxderq,Antibiotic,Injection,AstraZeneca,56271291,01/2027,26.62,Online Pharmacy (Verified),UK,99.85683302266959,0.18434293306670568,78.82711477833035,5.971274686673504,0.0,False,2.4,8.3,8.5,2.0,5.996792343688023,False
MED004843,Rlhreg,Antihistamine,Cream,Boehringer Ingelheim,X2808114,09/2028,35.15,Online Pharmacy (Unverified),Switzerland,67.35734425585537,3.1183760460082053,43.17636936565464,7.867327352281745,17.731554257090195,False,1.9,7.6,5.8,4.0,5.732078613888848,True
MED004844,Eryprazole,Cardiovascular,Injection,Boehringer Ingelheim,A97198,12/2026,118.02,Hospital Pharmacy,Japan,101.65539956196396,1.1046633139846938,90.39300652835587,6.782644999848469,2.381009663434064,True,10.0,9.2,9.8,1.0,0.2633559351828858,False
MED004845,Azadipine,Painkiller,Injection,Abbott,601070864,12/2027,85.51,Online Pharmacy (Unverified),China,96.44092755678192,0.39211384825031664,88.87120110831255,6.775704918772082,4.358670768007567,True,7.8,9.8,9.6,0.0,0.18748021936174408,False
MED004846,Bjjqpaltt,Cardiovascular,Injection,GlaxoSmithKline,C0934243,10/2028,106.47,Official Pharmacy,Japan,101.8377541197451,0.4785083851437561,88.46432513214504,7.045302210990787,0.0,True,9.9,9.0,7.7,0.0,0.8892858311375436,False
MED004847,Benzdipine,Antidiabetic,Capsule,Boehringer Ingelheim,Z239081,02/2026,90.98,Official Pharmacy,Japan,105.96540961939117,0.5121818524831756,91.40172252342292,7.047321340426385,2.90939651623047,True,7.7,9.9,9.6,0.0,0.30235334417173265,False
MED004848,Eryprazole 24,Painkiller,Injection,Bristol-Myers Squibb,B801948,09/2028,45.98,Unknown Source,Switzerland,91.98750721040783,0.14634746996631276,91.95297076557759,6.706358435183417,0.8913274663737085,True,8.4,9.3,8.1,0.0,1.3536511177603794,False
MED004849,Zoazoca 8,Cardiovascular,Injection,Boehringer Ingelheim,55197536,02/2028,131.59,Official Pharmacy,Germany,99.818471481457,0.17687707405652797,97.49956074271844,6.817773000588846,3.6125113923126917,True,9.5,8.5,8.9,0.0,0.5171304024509895,False
MED004850,Erytidine®,Antibiotic,Gel,Amgen,1260024,02/2028,63.64,Online Pharmacy (Verified),Japan,100.93112659848757,0.6469242329234028,89.63886223691604,6.531275760739086,1.9105712044028316,True,9.0,8.5,8.8,0.0,0.7722587676342361,False
MED004851,Azaoxacin®,Antiviral,Gel,Merck,2861992,10/2027,28.5,Street Vendor,India,94.6041533050633,0.5788810800915941,94.10019720842543,6.246560114909162,3.591259119254471,True,8.5,9.4,10.0,0.0,0.39630289228047877,False
MED004852,Glioxacin®,Cardiovascular,Ointment,Boehringer Ingelheim,U62034,12/2026,69.56,Direct from Distributor,Switzerland,95.14879373103139,1.1001349468332027,90.206553179729,6.322943563722467,0.8632980505854573,True,8.8,9.6,7.9,0.0,1.5019768231721173,False
MED004853,Tamvastatin 30®,Antipsychotic,Ointment,Novartis,K042822,01/2024,16.72,Street Vendor,Germany,104.01215593286334,5.488320824199757,50.2593614110218,5.978648340300493,25.334155541630274,False,4.1,4.1,10.0,3.0,-0.6919902166631609,True
MED004854,Valmycin 14,Antihistamine,Gel,Bristol-Myers Squibb,C61279,07/2028,75.73,Unknown Source,India,98.75345759319123,0.597774276204707,86.8159523827807,5.9860285595035725,2.0687997770202657,True,9.6,8.2,8.3,0.0,-0.19948532344196412,False
MED004855,Qvyhzed 98,Hormone,Syrup,Pfizer,077170,12/2028,28.1,Hospital Pharmacy,China,101.3395820613317,1.111343053458046,88.20591059270583,7.892732541566301,1.3763691118240056,True,8.4,10.0,7.5,0.0,0.5445970511106598,False
MED004856,Jkcwuetz,Antidiabetic,Capsule,Sanofi,779315,09/2027,93.67,Hospital Pharmacy,USA,104.90334133873132,0.0,89.58404618666847,6.628870091540348,2.4307872779265627,True,8.9,9.7,9.4,0.0,0.08549597999033642,False
MED004857,Oawods®,Antibiotic,Ointment,Novartis,188612879,03/2026,57.16,Official Pharmacy,India,102.03696727475027,0.29157600316354326,86.96388657810726,7.465184664723844,2.4504654583164287,True,9.8,8.7,10.0,0.0,-0.1210332784370588,False
MED004858,Sulfstatin,Antipsychotic,Injection,Sanofi,0863226,06/2028,31.68,Official Pharmacy,Brazil,103.50730827856871,0.5417186692227651,89.09587441418302,7.091314723724443,4.991203406340287,True,8.6,8.2,9.8,1.0,0.1857202935859273,False
